audiocap_id,youtube_id,start_time,caption
2905,09SMI8RpewE,30,"Birds chirp in the background, a person hollers aloud, followed by a sharp noise"
3035,0CVnbmuZcbs,30,A flying helicopter followed by a speech
2909,09ZObA7UDGE,0,"Outside something jumps into water, after the splash a man talks"
11883,3mzVTVY5Cgc,0,Several single gunshots
11881,3mwqn5hmoTk,140,"A tool motor is running, metallic whirring and vibration is present, and a bang occurs"
11880,3mwpcqHnhN4,30,A horse walking along and panting
11886,3n2DiGjKmco,2,A vehicle approaches and the engine begins decelerating as it passes by
11885,3n1QHUclqJY,30,"A woman speaks, and her voice echoes"
11888,3n5QcpNkCbk,30,Continous water movement with vehicles in background
20194,7VXCRos4NGE,30,A grown male speaks as a child speaks in the background
20197,7V_s-jjMWig,2,A man speaks and a horn beeps three times
20191,7VRXPYFDl3g,11,A car door slams and an engine struggles to turn over
20190,7VQBUsbVBWM,10,"Over distant city sounds, a motorcycle sputters to life"
20193,7VWkvI4hqKs,30,An engine runs as wind blows and hooked animals walk by
79128,i6QembfThdM,0,Someone whispers then a siren sounds
13023,4GzG-sDAwmI,40,"A train whistles, and the horn blows"
13022,4Gxw4uJbDqQ,0,A train passing by
13020,4Gvq1iyPSLI,30,Helicopter flying and soaring through the air
13026,4H3hUtOXoHo,40,"Clicking occurs, then gunshots are fired"
13024,4H1qRgv-axQ,500,A man talking while he operates a small drill
13029,4H7TkuRNezo,30,"People chattering in distance, a dog barks"
13028,4H61msyILy8,0,A person snoring
28798,BiwgiNLIMBk,130,"A woman speaks, as a baby cries"
20223,7WGTSFeRPYM,180,Several bird noises from several directions
20220,7W9ERtyoohI,90,An engine idling then comes to a stop followed by a man saying something
20226,7WMGohRlExY,19,A truck releases its air brake and honks its horn twice quickly
20224,7WGfZuZEzZo,18,A vehicle car door opening
20229,7WP4vfMgZsc,60,Dogs barking and distant murmuring
20228,7WOWia-sJNw,30,Items banging in the distance
67662,_pSMw5FKHX0,40,Baby crying a woman speaking then second child crying
23557,9AZZncb_yek,0,Animal noises and a strange scream
23551,9AKJ_4L-cn8,0,Birds are singing a song
23552,9AStvN-_R6I,30,A man speaks as a microphone sound rumbles
23553,9ATWvjGCjnE,30,A machine is making vibration noises of some sort
27644,B9rRFttp4L4,340,Excitement and applause for a male speaker
27641,B9nNqg4SUqk,30,A horse hooves strike on the road while a man speaks in a foreign language.
27642,B9oEQr_bDtU,0,Water sloshing is followed by a motorboat accelerating
27643,B9p9q6CvXG8,30,Banging noises and cat cry
51530,PgsDUXZtDwQ,0,"The wind is blowing as a young male speaks, animals bleat, a young male shout, and several young males laugh"
59047,Us2vbxa3sYk,280,"A person laughs nearby, followed by a child speaking"
59048,Us3G2zxqwyg,280,A male voice and repetitive scraping
61626,Wc2xxhB8ZKE,0,Distant rustling and clanking
97969,wGKBRgryatM,30,Barking and whimpering of a dog
23882,9K-MRsr-Xj8,360,"Loud, high pitched, continuous spraying"
23883,9K5n4TZO5Rw,0,A man speaking then makes a smooching noise with a horse clip-clopping
23881,9K-398ZN4MY,10,A man speaking followed by insects buzzing
23886,9K9UkItb5Y0,0,"A woman speak, another women responds, a car horn sounds followed by a man speaking and the women laughing"
23887,9KC4spopIbk,20,Instrumental music playing then a toilet flushes
23884,9K7HCoVvsXg,10,Someone speaking while another person is snoring
23885,9K8GZMG1QJo,0,A woman speaking followed by a flushing toilet
74617,erclq6Re6hI,50,Someone is typing nearby
23888,9KEsJEmv2_c,260,Insects buzz and a man speaks
74612,erVkKsB7v6c,30,Bird whistling while woman speaks
8574,2R9naYtL0tM,30,"An engine stops, a few men speak"
8575,2RDRf2c63Ok,30,"Wind blows, followed by indistinct thumps"
8572,2R7tvtNxze4,30,Water is splashing and a baby is laughing
8573,2R8BSHUBDPY,0,Rain is falling and thunder is crashing
8578,2RJnZR-eyqU,100,Kid talking to an adult playing with a squeaky toy
8579,2RLMIyUANT4,6,A car continuously skids
35018,F8BbP5D3y9U,60,"Birds chirp nearby, followed by water splashing"
35742,Fau2MPDj0Hc,60,A train travels on the tracks and sounds the steam whistle followed a train honking the horn as people murmur in the background
92219,rqF0g1TtR_M,30,Some light thuds then a clank and men laughing followed by another man speaking and music
35745,Fb0kznM-3IQ,30,A television plays in the background as a woman speaks
92213,rptuQvh02F8,90,The rushing of water
92210,rpnl2mBxxH4,30,A smaller engine idles and is revved and turned off
32215,DYiESeuUSRo,1,Water steadily falling onto the ground
22683,8jJqAyo83b0,30,A cat meows and a person whistles
22682,8jJU1lrmiSc,60,"Plastic is crinkled, then a man speaks"
22680,8jI5sP1HXt4,30,Rustling and white noise
61085,WGCay2TWXbg,150,A drill works while a woman talks
61080,WG2XSYl1Ycw,19,Continuous banging with some screeching and distant speech
22689,8jS7OYSvXfQ,560,Repetitive thumping sound in mid frequency
22688,8jRPLBowsWQ,17,A woman is talking and horse is galloping
21159,7z-Wk3C5iDI,30,Low frequency of a motorcycle engine rumbling and vibrating
52847,Q_dUdVPfNc4,13,Rain falls hard
52840,Q_RbNnpF44U,30,A couple of men talking and laughing as ocean waves splash and wind blows into a microphone
56540,T6uIjrEeklE,70,Wind passes by very quickly as people talk nearby quietly
101579,z54grsdMwpg,200,A woman speaking with some wind blowing and some rattling
60973,WBfB7EutUEI,0,Consecutive beeping
60972,WBblqoVKO4w,29,A loud humming ring comes to an end
60970,WBM1ivrgL3I,300,A man speaks and walks into a creek
65255,Z9PNVyLpfMY,190,"A dog barks in the distance, and then a fly flies nearby and a man speaks"
87498,oHvUt-CWB8c,30,Birds are chirping while a cat meows
75566,fYXgUqLhvUY,0,An engine chugging with intermittent horns
96944,vWFEVvaqkXY,0,A bird chirping loudly with a shout
24677,9klKFyxj3ZU,30,Man singing over speakers along with the crashing of horses hooves
25482,A8bfoHJS170,30,Water is rushing downward
3715,0U3XBCb3p5g,30,Child giving a speech
3717,0U6Ys0hJVvE,50,"A man plays with a baby who laughs, a woman joins in the laughter"
3710,0TumqT-_n9k,21,Loud wind with the sound of an engine
3713,0TzXG7lG6cU,0,Helicopter taking off
3712,0TxZyvH6VUY,10,Loud engine-like noise followed by an explosion and then applause
21903,8M6dkRxlXKE,3,A woman speaks and a baby sheep cries
21902,8M3r5SA8Qos,10,Water runs down a flushed toilet
3719,0UAUF4whi-A,30,An emergency vehicle's engine then its siren
21904,8M7mjMPVb5M,50,A helicopter hovers overhead as people speak
79901,ifrjd5bZHIY,10,A car roads at low speed then a horn is triggered and the car accelerates
54459,RiTmIV9KZSk,100,Engine running then man speaking
79907,igCrpO1C6EQ,18,A low static sound is constant and small beeps bleep a few times
4909,0xdB2_eO3mo,30,"Wind blows and water splashes, a dog barks in the distance and people talk"
99866,xiiSCBXRsOs,160,A man jokes with noises in the background then a man burps loudly and it echoes
4901,0xR_FC5fHE0,30,A woman is speaking and oinking like a pig
4905,0xa8pUjSyxg,20,"A person inhales, and a woman speaks"
4906,0xbnKT0lTZY,7,Police siren and the engine of several cars running at the same time
60026,VWfPcyX6cDo,30,A powerful engine hums louder as it approaches
60023,VWa35NYF-CM,10,Engine running weakly
16724,5t9scmKACus,9,Rain is falling hard on a surface and wind is blowing
53826,RHJTAZ-3PDQ,10,An aircraft engine idling in the distance
36467,G1m9lwVes-w,30,"Wind, roadway noise and a vehicle passing by"
36469,G1qedo1F-0A,10,Camera muffling and static followed by a person snoring
5424,19vZXVRuYtI,8,A car is revving its engine
28123,BP-19k18nCc,30,Baaing and snorting with some distant speech
1184,-RaCH2huqdc,9,Sound of waterfall followed by a laughing sound
5426,19vv-oL7w5c,0,"Water is falling, splashing and gurgling"
5420,19qNZuPUkcY,30,The muffled sound of the wind is heard loudly
34828,F-aUYYnqXNs,11,Emergency police sirens wailing
34820,F-G_yW_3Ayc,30,A loud bell clanging and a ticktock clock noise
34821,F-GyUG4KIXM,260,Humming and vibrations with wind blowing and people speaking
1181,-RRKTvEEWls,30,The chimes of a clock
75913,fp7C9OKBvB0,30,A gunfire is triggered once far away and three times nearby
30261,CVrIlYWic0c,30,A horse clip clops on dirt and birds chirp
75912,foxnHjXLbPU,18,Several child talk while a duck quacks
98693,wolw6krhD_E,90,A train steam whistle
6821,1ilsmlb0-KU,30,A motor vehicle engine idles and then accelerates
15733,5RSiNj3FdLE,10,Birds sing as a woman laughs and a cat meows
15732,5RSEXD89PkE,1,"A human meows like a cat, an actual cat meows, and an adult male speaks in the background"
15735,5RVvZ8UTUEI,30,"Several sheep bleat, people speak"
6825,1isUtW7FK_E,0,A gun being loaded and then fired several times
6828,1iwrtZfK44Q,30,Heavy wind and clopping followed by women screeching
75916,fpJhIg81W0s,0,A clock ticking as bells ding while a man talks
98697,woxinFmL0lo,310,A vehicle engine idles steadily
80722,jI4cdgfhUIA,240,A man speaks followed by some clicking on a keyboard
33653,ELhKbL1L3Bw,170,A single motorcycle engine passes then several others pass with horns honking
18279,6bYZRymUEDs,70,"Girls talking, laughing, and burping"
18278,6bWw2AlVOes,20,Several different goats' bah repeatedly
18277,6bWEGoymyX8,310,A woman is speaking in a foreign language and lightly using a sewing machine
18276,6bUb8AmMA6w,80,A train whistle blows several times and steam is hissing out
18275,6bRWqav1DBI,30,Small dog growling and barking
18274,6bRKE0uWx3w,9,Wood tapping and banging
18273,6bR2SWUOR4I,0,A man speaks briefly just before numerous guns are shot off
18272,6bPsDyaaO0I,30,A man chuckles and speaks as a cat squeaks
18271,6bPsB1h3wvE,110,An engine accelerates and then drives off
18270,6bOodb5R2Sc,0,Water is sloshing and two children are having a conversation
30308,CXZ5fELlpus,270,An airplane engine runs
15084,59yyookPdU4,7,People speak and water splashes
15083,59ypDd-lHTM,19,A dog is whining
15082,59y9J_MBC_Y,20,High frequency train honk while the train is running on the tracks
15081,59xwA58XSVA,30,A man delivering a speech
15080,59wYZA7ZnhI,0,A woman addresses a crowd applause
39426,HsdQPKiseoY,0,Vibrations from a motor with loud bursts of spraying
31138,CzB0DplCSOg,0,Engine revving and squealing tires
31650,DGlkpq0Fr6U,480,Steam loudly hissing as birds chirp and a crowd of people talk in the background followed by a steam engine whistle blowing
31652,DGobtmB4lH8,30,A man talks while someone coughs and some camera shutters
31654,DGqLMduaTc8,19,"A woman is speaking while water is splashing, and a pig oinks"
68375,aJorbhcp5k8,380,A woman speaks as plastic crinkles
47419,N2QkInLwHb0,30,A lawn mower engine running as a group of people are talking then cheering after a loud explosion
47414,N2FKzy7ocnw,90,A man and woman laughing loudly
31137,Cz9MurctREY,30,A man is speaking with wind noise in the background
101222,yniJbMHv52Y,30,Bird sounds along with pigs oinking
34178,EddkRnqsZog,30,A pig oinks nearby
67341,__jmo8099Jw,20,Crickets chirping and a machine motor hissing followed by a series of plastic clacks then wooden thumps
101223,ynjHJG0At-I,30,A woman sneezes
78709,hpSGsbwJ-Zc,110,People speak with some rustling and whooshing while music plays
34170,EdVj7Hp2s1E,70,Multiple sneezes
36779,GDhGnnL07_M,90,The humming of traffic with men speaking and a horn blowing with people speaking in the distance
101220,ynfpqWmIQGw,30,A man talking alongside muffled plastic clacking
53777,RFCND1YZnQg,30,Bells tolling followed by ticktocks
100429,yA0i1MlSG0Q,100,Someone sneezes while a man and a woman laugh
35885,FgG53ueGYqQ,2,Vibrating tool striking
35887,FgYNZ-hcAVk,6,Low-level speech and clanking occur along with static
53776,RFAGvSQsqNI,18,"Motorboat is traveling in water with speech from a man, woman and child"
100427,y9lpNl1mriQ,30,Ominous musical chimes playing
100425,y9dwVZ6XG4w,50,A man talks followed by an engine starting and working in idle
101227,yntBAizO_t4,0,Repetitive quick ticking
53774,RF6U3W-Gusg,340,A man talks while something is fried
101224,ynnk1RDuVb4,30,A child laughs with some humming and a woman speaking
101225,ynoCCF1PaDc,30,"A brief electronic animated utterance is ongoing, an electronic bell rings once, and one imitation frog croak occurs"
53771,RF-fPvmsSh4,30,A train passes by with a blowing horn and clicking wheels
76133,fznMs3L_nmU,0,A baby cries nearby loudly several times as people talk quietly in the distance
76139,fzuJvIk9WZY,20,A helicopter engine idles
99690,x_gbGqIXc8o,140,The wind blows hard as a woman speaks
79888,ifLsh-YwATA,430,A man talks while a vehicle moves
84683,mCNrz4nTKpQ,360,A crow applauding and cheering
11836,3ltoSyzYil0,30,Muffled murmuring
11837,3luTalGZ9sg,520,"A man talks, followed by a buzzing sound"
11359,3_55uw_ZdXM,10,Someone is talking while people laugh in the background
14662,4z2-9GJml40,30,Sneakers squeaking on a floor with a man talking and another man yelling in the background
91300,rAaEi6xKe9A,170,Pigeons fly and coo nearby while a man talks
35221,FGrPjfhppMQ,19,An engine idles repetitively and gradually quiets down
35222,FGs-H19DZbQ,16,An electric engine works and stops with a click
14840,539P0Hg8tFI,8,An engine is being turned on and then subsequently turned off
14665,4z46NrHPYWk,30,A woman giving a speech
16150,5cm6nHWOVeM,50,An older male converses with a younger woman
14842,53DCj8f8f0k,15,Water streaming down
16151,5cm8meNLeeI,30,"A woman speaking, crowd cheering while she continues to speak"
18564,6jrffMFpYpE,15,People speak and laugh followed by a dog bark
16152,5cq3DMLhQBE,28,"A boat engine running in water, people speak"
101778,zEaj4xA1M_8,10,Goats baaing followed by a woman laughing then talking as a man talks in the background
101779,zEnvaXkAf_s,90,Beeping followed by clanking and male speech
101772,zELK4X--GFQ,20,Several bells are chimed
101774,zEO7ngzHGUI,30,A motorcycle driving as a man talks followed by police sirens and several vehicles whooshing by
62338,X9bw8A_XPp0,30,People speak with a dog barking
16156,5cvMcuMvZXY,28,A man speaking in a foreign language
87958,odJmGjFIhX8,10,City sounds hail in the background as a car beeps three times and tires squeal in a race
43880,Kj_re1wS2XQ,4,An engine running quietly followed by a loud horn
101483,z-vD86LsL1g,5,Digital beeping followed by rustling and men speaking
101487,z-yt7xagPs8,0,Humming and cracking with loud pops and a man speaking
70143,bbARRiQV1W8,26,A pig is making oinking noises
80868,jPhDXknWomg,30,A continuous jet spray spurts out loudly
94091,tHw_CDAv6kg,60,A man talking followed by tires squealing while another man talks in the background and wind blows into a microphone
83435,lGgMxzzvOOw,0,A water pouring sound with gurgling
85088,mVqYZLAgR0U,11,A person speaks and an animal jumps into the water and splashes it around
6016,1P2PudpnQBI,17,An engine is revving
10049,32PMPflwS8U,30,Heavy rainfall
10043,32D2kJ8x91o,0,Ringing and then a low pitched very slow laugh
10044,32HDt9nk9io,22,A vehicle is revving while a man is laughing
10045,32IKJs7PmLA,0,Water is trickling and a person is letting out long belch
10047,32LU_fvAqak,3,A quiet outdoor setting and a vehicle far in the distance
54550,RmWdH28nhK8,0,"Race car motors run, tires squeal, an adult female shout, and a crowd cheers, whistles and claps"
45108,LYYPv9P-CL8,11,A telephone rings and silence
45107,LYXTjscpVjQ,16,A vehicle horn honking several times as a crowd of people talk in the background
45103,LYNIrXhplQ4,30,Birds tweet and sing as a busy highway is in the background
45102,LYN44hDC0QE,24,A horse moves away fast
85625,mtGUMl4z6FE,10,An engine hums and ticks
44754,LJQxNkMslHs,40,People speak followed by some heavy splashes
